SampleDate,Analyte,Result,Latitude,Longitude
2013/4/24,pH,7.76,33.5,-118.0
2013/4/24,pH,7.74,33.5,-118.0
2013/4/24,pH,7.73,33.5,-118.0
2013/4/24,pH,7.73,33.5,-118.0
2013/4/24,pH,7.73,33.5,-118.0
2013/4/24,pH,8.28,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.25,33.5,-118.0
2013/4/24,pH,8.12,33.5,-118.0
2013/4/24,pH,8.2,33.5,-118.0
2013/4/24,pH,8.2,33.5,-118.0
2013/4/24,pH,8.2,33.5,-118.0
2013/4/24,pH,8.21,33.5,-118.0
2013/4/24,pH,8.21,33.5,-118.0
2013/4/24,pH,8.21,33.5,-118.0
2013/4/24,pH,8.03,33.5,-118.0
2013/4/24,pH,7.98,33.5,-118.0
2013/4/24,pH,7.88,33.5,-118.0
2013/4/24,pH,7.83,33.5,-118.0
2013/4/24,pH,7.8,33.5,-118.0
2013/4/24,pH,7.79,33.5,-118.0
2013/4/24,pH,7.78,33.5,-118.0
2013/4/24,pH,7.78,33.5,-118.0
2013/4/24,pH,7.77,33.5,-118.0
2013/4/24,pH,8.28,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.25,33.5,-118.0
2013/4/24,pH,8.18,33.5,-118.0
2013/4/24,pH,8.18,33.5,-118.0
2013/4/24,pH,8.23,33.5,-118.0
2013/4/24,pH,8.23,33.5,-118.0
2013/4/24,pH,8.23,33.5,-118.0
2013/4/24,pH,8.24,33.5,-118.0
2013/4/24,pH,8.23,33.5,-118.0
2013/4/24,pH,7.95,33.5,-118.0
2013/4/24,pH,7.83,33.5,-118.0
2013/4/24,pH,7.82,33.5,-118.0
2013/4/24,pH,7.78,33.5,-118.0
2013/4/24,pH,7.78,33.5,-118.0
2013/4/24,pH,8.21,33.5,-118.0
2013/4/24,pH,8.21,33.5,-118.0
2013/4/24,pH,8.14,33.5,-118.0
2013/4/24,pH,7.84,33.5,-118.0
2013/4/24,pH,7.82,33.5,-118.0
2013/4/24,pH,7.81,33.5,-118.0
2013/4/24,pH,7.8,33.5,-118.0
2013/4/24,pH,7.78,33.5,-118.0
2013/4/24,pH,7.76,33.5,-118.0
2013/4/24,pH,7.75,33.5,-118.0
2013/4/24,pH,7.75,33.5,-118.0
2013/4/24,pH,7.74,33.5,-118.0
2013/4/24,pH,7.75,33.5,-118.0
2013/4/24,pH,7.75,33.5,-118.0
2013/4/24,pH,7.74,33.5,-118.0
2013/4/24,pH,7.74,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.23,33.5,-118.0
2013/4/24,pH,8.17,33.5,-118.0
2013/4/24,pH,8.07,33.5,-118.0
2013/4/24,pH,8.05,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.21,33.5,-118.0
2013/4/24,pH,8.04,33.5,-118.0
2013/4/24,pH,7.95,33.5,-118.0
2013/4/24,pH,7.82,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.27,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.26,33.5,-118.0
2013/4/24,pH,8.06,33.5,-116.5
2013/4/25,pH,8.02,37.5,-122.0
2013/4/25,pH,7.98,37.5,-122.0
2013/4/26,pH,8.15,37.5,-122.0
2013/4/26,pH,7.64,40.5,-122.5
2013/4/26,pH,7.8,38.5,-121.5
2013/4/29,pH,8.39,38.0,-122.0
2013/4/29,pH,4.05,38.0,-122.0
2013/4/29,pH,8.43,35.5,-121.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.03,33.5,-118.0
2013/4/29,pH,7.96,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.79,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.06,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.79,33.5,-118.0
2013/4/29,pH,7.79,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.04,33.5,-118.0
2013/4/29,pH,7.98,33.5,-118.0
2013/4/29,pH,7.96,33.5,-118.0
2013/4/29,pH,7.95,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.08,33.5,-118.0
2013/4/29,pH,8.04,33.5,-118.0
2013/4/29,pH,8.0,33.5,-118.0
2013/4/29,pH,7.98,33.5,-118.0
2013/4/29,pH,7.94,33.5,-118.0
2013/4/29,pH,7.93,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.12,33.5,-118.0
2013/4/29,pH,8.09,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,7.94,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.76,33.5,-118.0
2013/4/29,pH,7.74,33.5,-118.0
2013/4/29,pH,7.74,33.5,-118.0
2013/4/29,pH,7.73,33.5,-118.0
2013/4/29,pH,7.72,33.5,-118.0
2013/4/29,pH,7.72,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.13,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.09,33.5,-118.0
2013/4/29,pH,8.01,33.5,-118.0
2013/4/29,pH,7.99,33.5,-118.0
2013/4/29,pH,7.95,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,8.14,33.5,-118.0
2013/4/29,pH,8.01,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.79,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.76,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.0,33.5,-118.0
2013/4/29,pH,7.99,33.5,-118.0
2013/4/29,pH,7.96,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.09,33.5,-118.0
2013/4/29,pH,8.01,33.5,-118.0
2013/4/29,pH,7.99,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.76,33.5,-118.0
2013/4/29,pH,7.75,33.5,-118.0
2013/4/29,pH,7.74,33.5,-118.0
2013/4/29,pH,7.74,33.5,-118.0
2013/4/29,pH,7.73,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.15,33.5,-118.0
2013/4/29,pH,8.14,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.02,33.5,-118.0
2013/4/29,pH,7.94,33.5,-118.0
2013/4/29,pH,7.93,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,8.13,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.05,33.5,-118.0
2013/4/29,pH,7.99,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.79,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.14,33.5,-118.0
2013/4/29,pH,8.12,33.5,-118.0
2013/4/29,pH,8.09,33.5,-118.0
2013/4/29,pH,8.02,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.06,33.5,-118.0
2013/4/29,pH,8.01,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.06,33.5,-118.0
2013/4/29,pH,8.05,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.09,33.5,-118.0
2013/4/29,pH,8.08,33.5,-118.0
2013/4/29,pH,8.0,33.5,-118.0
2013/4/29,pH,7.98,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.07,33.5,-118.0
2013/4/29,pH,8.04,33.5,-118.0
2013/4/29,pH,8.02,33.5,-118.0
2013/4/29,pH,8.0,33.5,-118.0
2013/4/29,pH,7.95,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,8.18,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.16,33.5,-118.0
2013/4/29,pH,8.12,33.5,-118.0
2013/4/29,pH,8.01,33.5,-118.0
2013/4/29,pH,7.96,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.1,33.5,-118.0
2013/4/29,pH,8.08,33.5,-118.0
2013/4/29,pH,8.05,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.79,33.5,-118.0
2013/4/29,pH,7.78,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.76,33.5,-118.0
2013/4/29,pH,7.75,33.5,-118.0
2013/4/29,pH,7.74,33.5,-118.0
2013/4/29,pH,7.73,33.5,-118.0
2013/4/29,pH,7.73,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.12,33.5,-118.0
2013/4/29,pH,7.96,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.18,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.14,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,7.98,33.5,-118.0
2013/4/29,pH,7.97,33.5,-118.0
2013/4/29,pH,7.9,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.15,33.5,-118.0
2013/4/29,pH,8.0,33.5,-118.0
2013/4/29,pH,7.96,33.5,-118.0
2013/4/29,pH,7.94,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.18,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.15,33.5,-118.0
2013/4/29,pH,8.13,33.5,-118.0
2013/4/29,pH,8.07,33.5,-118.0
2013/4/29,pH,7.94,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.83,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.8,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,7.77,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.06,33.5,-118.0
2013/4/29,pH,8.05,33.5,-118.0
2013/4/29,pH,8.03,33.5,-118.0
2013/4/29,pH,7.97,33.5,-118.0
2013/4/29,pH,7.94,33.5,-118.0
2013/4/29,pH,7.93,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.07,33.5,-118.0
2013/4/29,pH,8.01,33.5,-118.0
2013/4/29,pH,7.91,33.5,-118.0
2013/4/29,pH,7.89,33.5,-118.0
2013/4/29,pH,7.87,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.21,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.11,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.04,33.5,-118.0
2013/4/29,pH,7.92,33.5,-118.0
2013/4/29,pH,7.86,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,7.85,33.5,-118.0
2013/4/29,pH,7.82,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,7.81,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.24,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,8.2,33.5,-118.0
2013/4/29,pH,8.14,33.5,-118.0
2013/4/29,pH,8.12,33.5,-118.0
2013/4/29,pH,8.04,33.5,-118.0
2013/4/29,pH,8.02,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.23,33.5,-118.0
2013/4/29,pH,8.22,33.5,-118.0
2013/4/29,pH,7.88,33.5,-118.0
2013/4/29,pH,7.84,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.19,33.5,-118.0
2013/4/29,pH,8.18,33.5,-118.0
2013/4/29,pH,8.17,33.5,-118.0
2013/4/29,pH,8.15,33.5,-118.0
2013/4/29,pH,8.08,33.5,-118.0
